uri,check_full_titles_for_volume_info?,check_copyright_ocr_for_edition_info?,check_fm_and_marc_titles_for_differences?
https://hdl.handle.net/2027/heb.00838.0001.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.00838.0002.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.00844.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00851.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00852.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00853.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00855.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00856.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00858.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00859.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00861.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00863.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00864.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00865.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00867.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00868.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00869.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00870.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00871.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00872.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00875.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00876.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00877.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00878.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00879.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00880.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00881.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00882.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00884.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00885.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00886.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00888,N,N,YES
https://hdl.handle.net/2027/heb.00888.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.00888.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.00888.0003.001,YES,N,YES
https://hdl.handle.net/2027/heb.00888.0004.001,YES,N,YES
https://hdl.handle.net/2027/heb.00888.0005.001,YES,N,YES
https://hdl.handle.net/2027/heb.00888.0006.001,YES,N,YES
https://hdl.handle.net/2027/heb.00889.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00891,N,N,YES
https://hdl.handle.net/2027/heb.00891.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.00891.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.00893.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00894,N,N,YES
https://hdl.handle.net/2027/heb.00894.0001.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.00894.0002.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.00894.0003.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.00896.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00897.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00898.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00899.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00900.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00901.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00903.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00904.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00907.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00908.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00909.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00913.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00914.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00915.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00916.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00917.0001.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.00918.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00919.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00920.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00923.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00924.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00925.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00926.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00927.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00928.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00929.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00932.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00934.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00935.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00936.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00937.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00938,N,N,YES
https://hdl.handle.net/2027/heb.00938.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00938.0002.001,N,N,YES
https://hdl.handle.net/2027/heb.00939.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00941.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00942.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00943.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00944.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00945.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00946.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00949.0007.001,YES,N,YES
https://hdl.handle.net/2027/heb.00951.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00952.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00953.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00954.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00956.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00958.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00960.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00961.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00963.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00964.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00967.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.00970.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00972.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00975.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00977.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00978.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.00982.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00983.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00985.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00986.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00987.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00988.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00991.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00992.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00993.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.00995.0001.001,N,N,N
https://hdl.handle.net/2027/heb.00996.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.00997.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01005.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01006.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01007.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01013.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01017.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01018.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01019.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01020,N,N,YES
https://hdl.handle.net/2027/heb.01020.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.01020.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.01027.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01032.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01035,N,N,YES
https://hdl.handle.net/2027/heb.01035.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.01035.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.01035.0003.001,YES,N,YES
https://hdl.handle.net/2027/heb.01035.0004.001,YES,N,YES
https://hdl.handle.net/2027/heb.01036.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01037.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01039.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01041.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01042.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01044.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01055.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01058.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01061.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01063.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01065.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01070.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01071.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01073.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01077.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01078.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01079.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01080.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01081.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01082.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01085.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01086.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01087.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01088.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01090.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01093.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01098.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01101.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01102.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01110.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01113.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01117.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01123.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01127.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01128.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01131.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01132.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01133.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01134.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01136.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01139.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01140.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01141.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01142.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01144.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01145.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01146.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01147.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01148.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.01149.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01152.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01153.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01154.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01155.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01156.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01158.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01159.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01161.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01167.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01168.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01171.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01172.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01174.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01176.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01177.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01179.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01180.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.01183.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01184.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01185.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01186.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01188.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01189.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01192.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01194.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01195.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.01196.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01197.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01200.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01202.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01203.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01205.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01206.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01207.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01209.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01211.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01212.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01213.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01216.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01217.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01223.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01224.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01226.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01227.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01228.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01229.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01230.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01231.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01232.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01233.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01234.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01236.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01238.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01241.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01242.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01246.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01247.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01249.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01250.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01251.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01252.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01255.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01257.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01260.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.01262.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01263.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01264.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01265.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01266,N,N,YES
https://hdl.handle.net/2027/heb.01266.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.01266.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.01267.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01268.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01269.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01271.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01272.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01273.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01274.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01276.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01277.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01278.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01279.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01281.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01282.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01283.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.01284.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01286.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01288.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01290.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01291.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01292.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01294.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01296.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01297.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01299.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01301.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01302.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01303.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01304.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01305.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01306,N,N,YES
https://hdl.handle.net/2027/heb.01306.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.01306.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.01307.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01308.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01309.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01310.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01311.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01312.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01313.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01314.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01317.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01318.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01320.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01321.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01322.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01324.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01325,N,N,YES
https://hdl.handle.net/2027/heb.01325.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.01325.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.01327.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01330.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01331.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01332.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01333.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01334.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01335.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01336.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01343.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01346.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01347.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.01348.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01349.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01351.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01352.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01353.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01354.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01359.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01361.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01362.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01365.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01366.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01367.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01373.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.01375.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01379,N,N,YES
https://hdl.handle.net/2027/heb.01379.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.01379.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.01381.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01383.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01387.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.01388.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01392.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01396.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01397.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01399.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.01400.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01401.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01402.0001.001,N,N,N
https://hdl.handle.net/2027/heb.01405.0001.001,N,YES -- CHECK FIRST,YES
